row_id,target_bear_steepen_shock_10d,slice_high_rate_vol
23812,0,0
23813,0,0
23814,0,0
23815,0,0
23816,0,0
23817,0,0
23818,0,0
23819,0,0
23820,0,0
23821,0,0
23822,0,0
23823,0,0
23824,0,0
23825,0,0
23826,0,0
23827,0,0
23828,0,0
23829,0,0
23830,0,0
23831,0,0
23832,0,0
23833,0,0
23834,0,0
23835,0,0
23836,0,0
23837,0,0
23838,0,0
23839,0,0
23840,0,0
23841,0,0
23842,0,0
23843,0,0
23844,0,0
23845,0,0
23846,0,0
23847,0,0
23848,0,0
23849,0,0
23850,0,0
23851,0,0
23852,0,0
23853,0,0
23854,0,0
23855,0,0
23856,0,0
23857,0,0
23858,0,0
23859,0,0
23860,0,0
23861,0,0
23862,0,0
23863,0,0
23864,0,0
23865,0,0
23866,0,0
23867,0,0
23868,0,0
23869,0,0
23870,0,0
23871,0,0
23872,0,0
23873,0,0
23874,0,0
23875,0,0
23876,0,0
23877,0,0
23878,0,0
23879,0,0
23880,0,0
23881,0,0
23882,0,0
23883,0,0
23884,0,0
23885,0,0
23886,0,0
23887,0,0
23888,0,0
23889,0,0
23890,0,0
23891,0,0
23892,0,0
23893,0,0
23894,0,0
23895,0,0
23896,0,0
23897,0,0
23898,0,0
23899,0,0
23900,0,0
23901,0,0
23902,0,0
23903,0,0
23904,0,0
23905,0,0
23906,0,0
23907,0,0
23908,0,0
23909,0,0
23910,0,0
23911,0,0
23912,0,0
23913,0,0
23914,0,0
23915,0,0
23916,0,0
23917,0,0
23918,0,0
23919,0,0
23920,0,0
23921,0,0
23922,0,0
23923,0,0
23924,0,0
23925,0,0
23926,0,0
23927,0,0
23928,0,0
23929,0,0
23930,0,0
23931,0,1
23932,0,0
23933,0,0
23934,0,0
23935,0,0
23936,0,0
23937,0,0
23938,0,0
23939,0,0
23940,0,0
23941,0,0
23942,0,0
23943,0,0
23944,0,0
23945,0,0
23946,0,0
23947,0,0
23948,0,0
23949,0,0
23950,0,0
23951,0,0
23952,0,0
23953,0,0
23954,0,0
23955,0,0
23956,0,0
23957,0,0
23958,0,0
23959,0,0
23960,0,0
23961,0,0
23962,0,0
23963,0,0
23964,0,0
23965,0,0
23966,0,0
23967,0,0
23968,0,0
23969,0,0
23970,0,0
23971,0,0
23972,0,0
23973,0,0
23974,0,0
23975,0,0
23976,0,0
23977,0,0
23978,0,0
23979,0,0
23980,0,0
23981,0,0
23982,0,0
23983,0,0
23984,0,0
23985,0,0
23986,0,0
23987,0,0
23988,0,0
23989,0,0
23990,0,0
23991,0,1
23992,0,1
23993,0,1
23994,0,1
23995,0,1
23996,0,1
23997,0,1
23998,0,1
23999,0,1
24000,0,1
24001,0,1
24002,0,1
24003,0,0
24004,0,0
24005,0,0
24006,0,0
24007,0,0
24008,0,0
24009,0,0
24010,0,0
24011,0,0
24012,0,0
24013,0,0
24014,0,0
24015,0,0
24016,0,0
24017,0,0
24018,0,0
24019,0,0
24020,0,0
24021,0,0
24022,0,0
24023,0,0
24024,0,0
24025,0,0
24026,0,0
24027,0,0
24028,0,0
24029,0,0
24030,0,0
24031,0,0
24032,0,0
24033,0,0
24034,0,0
24035,0,0
24036,0,1
24037,0,1
24038,0,1
24039,0,1
24040,0,1
24041,0,1
24042,0,1
24043,0,1
24044,0,1
24045,0,1
24046,0,1
24047,0,1
24048,0,1
24049,0,1
24050,0,1
24051,0,1
24052,0,1
24053,0,1
24054,0,1
24055,0,1
24056,0,1
24057,0,1
24058,0,1
24059,0,1
24060,0,1
24061,0,1
24062,1,1
24063,1,1
24064,1,1
24065,0,1
24066,0,1
24067,0,1
24068,0,1
24069,0,1
24070,0,1
24071,0,0
24072,0,0
24073,0,1
24074,0,1
24075,0,1
24076,0,0
24077,0,0
24078,0,0
24079,0,0
24080,0,0
24081,0,0
24082,0,0
24083,0,0
24084,0,0
24085,0,0
24086,0,0
24087,0,0
24088,0,1
24089,0,1
24090,0,1
24091,0,1
24092,0,0
24093,0,0
24094,0,0
24095,0,0
24096,0,0
24097,0,1
24098,0,1
24099,0,1
24100,0,1
24101,0,1
24102,0,1
24103,0,1
24104,0,1
24105,0,1
24106,0,1
24107,0,1
24108,0,1
24109,0,1
24110,0,1
24111,0,1
24112,0,1
24113,0,1
24114,0,1
24115,0,1
24116,0,1
24117,0,1
24118,0,1
24119,0,1
24120,0,1
24121,0,1
24122,0,1
24123,0,0
24124,0,0
24125,0,1
24126,0,1
24127,0,1
24128,0,0
24129,0,0
24130,0,1
24131,0,1
24132,0,1
24133,0,1
24134,0,1
24135,0,1
24136,0,1
24137,0,1
24138,0,1
24139,0,1
24140,0,1
24141,0,0
24142,0,0
24143,0,0
24144,0,0
24145,0,0
24146,0,0
24147,0,1
24148,0,1
24149,0,1
24150,0,1
24151,0,1
24152,0,1
24153,0,1
24154,0,1
24155,0,1
24156,0,1
24157,0,1
24158,0,1
24159,0,1
24160,0,1
24161,0,1
24162,0,1
24163,0,1
24164,0,1
24165,0,1
24166,0,1
24167,0,1
24168,0,1
24169,0,1
24170,0,1
24171,0,1
24172,0,1
24173,0,1
24174,1,1
24175,0,1
24176,0,1
24177,0,1
24178,1,1
24179,1,1
24180,1,1
24181,1,1
24182,0,1
24183,0,1
24184,0,1
24185,0,1
24186,0,1
24187,0,1
24188,0,1
24189,0,1
24190,0,1
24191,0,1
24192,0,1
24193,0,1
24194,0,1
24195,0,1
24196,0,1
24197,0,1
24198,0,0
24199,0,0
24200,0,0
24201,0,0
24202,0,0
24203,0,1
24204,0,1
24205,0,1
24206,0,1
24207,0,1
24208,0,1
24209,0,1
24210,0,1
24211,0,1
24212,0,1
24213,0,1
24214,0,1
24215,0,1
24216,0,1
24217,0,1
24218,0,1
24219,1,1
24220,1,1
24221,1,1
24222,1,1
24223,1,1
24224,1,1
24225,0,1
24226,0,1
24227,1,1
24228,0,0
24229,0,0
24230,0,0
24231,0,0
24232,0,1
24233,0,1
24234,0,1
24235,0,1
24236,0,1
24237,0,1
24238,0,1
24239,0,1
24240,0,1
24241,0,1
24242,0,1
24243,0,1
24244,0,1
24245,0,1
24246,0,1
24247,0,1
24248,0,1
24249,0,1
24250,0,1
24251,0,1
24252,0,1
24253,0,1
24254,0,1
24255,0,0
24256,0,0
24257,0,0
24258,0,0
24259,0,0
24260,0,0
24261,0,0
24262,0,0
24263,0,0
24264,0,1
24265,0,1
24266,0,1
24267,0,1
24268,0,1
24269,0,1
24270,0,1
24271,0,1
24272,0,1
24273,0,1
24274,0,1
24275,0,1
24276,0,1
24277,0,1
24278,0,1
24279,0,1
24280,0,1
24281,0,1
24282,0,0
24283,0,1
24284,0,1
24285,0,1
24286,0,1
24287,0,1
24288,0,1
24289,0,1
24290,0,1
24291,0,1
24292,0,1
24293,0,1
24294,0,1
24295,0,1
24296,0,1
24297,0,1
24298,0,1
24299,0,1
24300,0,1
24301,0,1
24302,0,0
24303,0,0
24304,0,0
24305,0,0
24306,0,0
24307,0,0
24308,0,0
24309,0,0
24310,0,0
24311,0,0
24312,0,0
24313,0,0
24314,1,0
24315,0,0
24316,0,0
24317,0,0
24318,0,0
24319,0,0
24320,0,0
24321,0,0
24322,0,0
24323,0,0
24324,0,0
24325,0,0
24326,0,0
24327,0,0
24328,0,0
24329,0,0
24330,0,0
24331,0,0
24332,0,0
24333,0,0
24334,0,1
24335,0,1
24336,0,1
24337,0,1
24338,0,1
24339,0,1
24340,0,1
24341,0,1
24342,0,1
24343,0,1
24344,0,1
24345,0,1
24346,0,0
24347,0,0
24348,0,0
24349,0,0
24350,0,0
24351,0,0
24352,0,0
24353,0,0
24354,0,0
24355,0,0
24356,0,0
24357,0,0
24358,0,0
24359,0,0
24360,0,0
24361,0,0
24362,0,0
24363,0,0
24364,0,0
24365,0,1
24366,0,1
24367,0,1
24368,0,1
24369,0,1
24370,0,1
24371,0,1
24372,0,1
24373,1,1
24374,1,1
24375,1,0
24376,1,0
24377,1,0
24378,0,0
24379,0,0
24380,0,0
24381,0,0
24382,0,0
24383,0,1
24384,0,1
24385,0,1
24386,0,1
24387,0,1
24388,0,1
24389,0,1
24390,0,1
24391,0,1
24392,0,1
24393,0,1
24394,0,1
24395,0,1
24396,0,1
24397,0,1
24398,0,1
24399,0,1
24400,0,0
24401,0,0
24402,0,0
24403,0,0
24404,0,0
24405,0,0
24406,0,0
24407,0,0
24408,0,0
24409,0,0
24410,1,0
24411,0,0
24412,0,0
24413,0,0
24414,0,0
24415,1,0
24416,1,0
24417,1,0
24418,1,0
24419,1,1
24420,0,1
24421,0,1
24422,0,1
24423,0,1
24424,0,1
24425,0,1
24426,0,1
24427,0,1
24428,0,1
24429,0,1
24430,0,1
24431,0,1
24432,0,1
24433,0,1
24434,0,1
24435,0,1
24436,0,1
24437,0,1
24438,0,1
24439,0,1
24440,0,1
24441,0,1
24442,0,1
24443,0,1
24444,0,1
24445,0,1
24446,0,1
24447,0,1
24448,0,1
24449,0,1
24450,0,1
24451,0,1
24452,0,1
24453,0,1
24454,0,1
24455,0,1
24456,0,1
24457,0,1
24458,0,1
24459,0,1
24460,0,1
24461,0,1
24462,0,1
24463,0,1
24464,0,1
24465,0,1
24466,0,1
24467,0,1
24468,0,1
24469,0,1
24470,0,1
24471,0,1
24472,0,1
24473,0,1
24474,0,1
24475,0,1
30984,0,0
30991,0,0
30992,0,0
31002,0,0
31003,0,0
31006,0,0
31011,0,0
31029,0,0
31036,0,0
31051,0,0
31065,0,0
31067,0,0
31090,0,0
31106,0,0
31120,0,0
31124,0,0
31141,0,0
31142,0,0
31147,0,0
31164,0,0
31173,0,0
31202,0,0
31214,1,0
31216,0,0
31218,0,0
31234,0,0
31255,0,0
31256,0,0
31269,0,0
31282,0,0
31285,0,0
31290,0,0
31298,0,0
31299,0,0
31304,0,0
31311,0,0
31314,0,0
31320,0,0
31322,0,0
31336,0,0
31338,0,0
31351,0,0
31357,0,0
31362,0,0
31369,0,0
31375,0,0
31378,0,0
31384,0,0
31394,0,0
31406,0,0
31412,0,0
31414,0,0
31417,0,0
31418,0,0
31430,0,0
31453,0,0
31457,0,0
31460,0,0
31463,0,0
31470,0,0
31481,0,0
31482,1,0
31483,1,0
31484,0,0
31485,0,0
31486,0,0
31487,0,0
31488,0,0
31489,0,0
31490,0,0
31491,0,0
31492,0,0
31493,0,0
31494,0,0
31495,0,0
31496,0,0
31497,0,0
31498,0,0
31499,0,0
31500,0,0
31501,0,0
31502,0,0
31503,0,0
31504,0,0
31505,0,0
31506,0,0
31507,0,0
31508,0,0
31509,0,0
31510,0,0
31511,0,0
31512,0,0
31513,0,0
31514,0,0
31515,0,0
31516,0,0
31517,0,0
31518,0,0
31519,0,0
31520,0,0
31521,0,0
31522,0,0
31523,0,0
31524,0,0
31525,0,0
31526,0,0
31527,0,0
31528,0,0
31529,0,0
31530,0,0
31531,0,0
31532,0,0
31533,0,0
31534,0,0
31535,0,0
31536,0,0
31537,0,0
31538,0,0
31539,0,0
31540,0,0
31541,0,0
31542,0,0
31543,0,0
31544,0,0
31545,0,0
31546,0,0
31547,0,0
31548,0,0
31549,0,0
31550,0,0
31551,0,0
31552,0,0
31553,0,0
31554,0,0
31555,0,0
31556,0,0
31557,0,0
31558,0,0
31559,0,0
31560,0,0
31561,0,0
31562,0,0
31563,0,0
31564,0,0
31565,0,0
31566,0,0
31567,0,0
31568,0,0
31569,0,0
31570,0,0
31571,0,0
31572,0,0
31573,0,0
31574,0,0
31575,0,0
31576,0,0
31577,0,0
31578,0,0
31579,0,0
31580,0,0
31581,0,0
31582,0,0
31583,0,0
31584,0,0
31585,0,0
31586,0,0
31587,0,0
31588,0,0
31589,0,0
31590,0,0
31591,0,0
31592,0,0
31593,0,0
31594,0,0
31595,0,0
31596,0,0
31597,0,0
31598,0,0
31599,0,0
31600,0,0
31601,0,0
31602,0,0
31603,0,0
31604,0,0
31605,0,0
31606,0,0
31607,0,0
31608,0,0
31609,0,0
31610,0,0
31611,0,0
31612,0,0
31613,0,0
31614,0,0
31615,0,0
31616,0,0
31617,0,0
31618,0,0
31619,0,0
31620,0,0
31621,0,0
31622,0,0
31623,0,0
31624,0,0
31625,0,0
31626,0,0
31627,0,0
31628,0,0
31629,0,0
31630,0,0
31631,0,0
31632,0,0
31633,0,0
31634,0,0
31635,0,0
31636,0,0
31637,0,0
31638,0,0
31639,0,0
31640,0,0
31641,0,0
31642,0,0
31643,0,0
31644,0,0
31645,0,0
31646,0,0
31647,0,0
31648,0,0
31649,0,0
31650,0,0
31651,0,0
31652,0,0
31653,0,0
31654,0,0
31655,0,0
31656,0,0
31657,0,0
31658,0,0
31659,0,0
31660,0,0
31661,0,0
31662,0,0
31663,0,0
31664,0,0
31665,0,0
31666,0,0
31667,0,0
31668,0,0
31669,0,0
31670,0,0
31671,0,0
31672,0,0
31673,0,0
31674,0,0
31675,0,0
31676,0,0
31677,0,0
31678,0,0
31679,0,0
31680,0,0
31681,0,0
31682,0,0
31683,0,0
31684,0,0
31685,0,0
31686,0,0
31687,0,0
31688,0,0
31689,0,0
31690,0,0
31691,0,0
31692,0,0
31693,0,0
31694,0,0
31695,0,0
31696,0,0
31697,0,0
31698,0,0
31699,0,0
31700,0,0
31701,0,0
31702,0,0
31703,0,0
31704,0,0
31705,0,0
31706,0,0
31707,0,0
31708,0,0
31709,0,0
31710,0,0
31711,0,0
31712,0,0
31713,0,0
31714,0,0
31715,0,0
31716,0,0
31717,0,0
31718,0,0
31719,0,0
31720,0,0
31721,0,0
31722,0,0
31723,0,0
31724,0,0
31725,0,0
31726,0,0
31727,0,0
31728,0,0
31729,0,0
31730,0,0
31731,0,1
31732,0,1
31733,0,1
31734,0,1
31735,0,0
31736,0,0
31737,0,0
31738,0,0
31739,0,0
31740,0,0
31741,0,0
31742,0,0
31743,0,0
31744,0,0
31745,0,0
31746,0,0
31747,0,0
31748,0,0
31749,0,0
31750,0,0
31751,0,0
31752,0,0
31753,0,0
31754,0,0
31755,0,0
31756,0,0
31757,0,0
31758,0,0
31759,0,0
31760,0,0
31761,0,0
31762,0,0
31763,0,0
31764,0,0
31765,0,0
31766,0,0
31767,0,0
31768,0,0
31769,0,0
31770,0,0
31771,0,0
31772,0,0
31773,0,0
31774,0,0
31775,0,0
31776,0,0
31777,0,0
31778,0,0
31779,0,0
31780,0,0
31781,0,0
31782,0,0
31783,0,0
31784,0,0
31785,0,0
31786,0,0
31787,0,0
31788,0,0
31789,0,1
31790,0,1
31791,0,0
31792,0,0
31793,0,0
31794,0,0
31795,0,0
31796,0,0
31797,0,0
31798,0,0
31799,0,0
31800,0,0
31801,0,0
31802,0,0
31803,0,0
31804,0,0
31805,0,0
31806,0,0
31807,0,0
31808,0,0
31809,0,0
31810,0,0
31811,0,0
31812,0,0
31813,0,0
31814,0,0
31815,0,0
31816,0,0
31817,0,0
31818,0,0
31819,0,0
31820,0,0
31821,0,0
31822,0,0
31823,0,0
31824,0,0
31825,0,0
31826,0,0
31827,0,0
31828,0,0
31829,0,0
31830,0,0
31831,0,0
31832,0,0
31833,0,0
31834,0,1
31835,0,1
31836,0,1
31837,0,1
31838,0,1
31839,0,1
31840,0,1
31841,0,1
31842,0,1
31843,0,1
31844,0,1
31845,0,1
31846,0,1
31847,0,1
31848,0,1
31849,0,1
31850,0,0
31851,0,0
31852,0,0
31853,0,0
31854,0,0
31855,0,0
31856,0,0
31857,0,0
31858,0,0
31859,0,0
31860,0,0
31861,0,0
31862,0,0
31863,0,0
31864,0,0
31865,0,0
31866,0,0
31867,0,0
31868,0,0
31869,0,0
31870,0,0
31871,0,0
31872,0,0
31873,0,0
31874,0,0
31875,0,0
31876,0,0
31877,0,0
31878,0,0
31879,0,0
31880,0,0
31881,0,0
31882,0,0
31883,0,1
31884,0,1
31885,0,1
31886,0,1
31887,0,1
31888,0,1
31889,0,1
31890,0,1
31891,0,1
31892,0,1
31893,0,1
31894,0,0
31895,0,0
31896,1,0
31897,0,0
31898,0,0
31899,0,0
31900,0,0
31901,0,0
31902,0,0
31903,0,0
31904,0,0
31905,0,0
31906,0,0
31907,0,0
31908,0,0
31909,0,1
31910,0,1
31911,0,1
31912,0,1
31913,0,1
31914,0,1
31915,0,0
31916,0,0
31917,0,0
31918,0,0
31919,0,0
31920,0,0
31921,0,1
31922,1,1
31923,0,1
31924,1,1
31925,0,1
31926,0,1
31927,0,1
31928,0,1
31929,0,0
31930,0,0
31931,0,0
31932,0,0
31933,0,0
31934,0,0
31935,0,0
31936,0,0
31937,0,0
31938,0,0
31939,0,0
31940,0,0
31941,0,0
31942,0,0
31943,0,0
31944,0,0
31945,0,0
31946,0,0
31947,0,0
31948,0,0
31949,0,0
31950,0,0
31951,0,0
31952,0,0
31953,0,0
31954,0,0
31955,0,0
31956,0,0
31957,0,0
31958,0,0
31959,0,0
31960,1,0
31961,0,0
31962,0,0
31963,0,0
31964,0,0
31965,0,0
31966,0,0
31967,0,0
31968,0,0
31969,0,0
31970,0,0
31971,0,0
31972,0,0
31973,0,0
31974,0,0
31975,0,0
31976,0,0
31977,0,0
31978,0,0
31979,0,0
31980,0,0
31981,0,0
31982,0,0
31983,0,0
31984,0,0
31985,0,0
31986,0,0
31987,0,0
31988,0,0
31989,0,0
31990,0,0
31991,0,0
31992,0,0
31993,0,0
31994,0,0
31995,0,0
31996,0,0
31997,0,0
31998,0,0
31999,0,0
32000,0,0
32001,0,0
32002,0,0
32003,0,0
32004,0,0
32005,0,0
32006,0,0
32007,0,0
32008,0,0
32009,0,0
32010,0,0
32011,0,0
32012,0,0
32013,0,0
32014,0,0
32015,0,0
32016,0,0
32017,0,0
32018,0,0
32019,0,1
32020,0,1
32021,0,1
32022,0,1
32023,0,1
32024,0,1
32025,0,1
32026,0,1
32027,0,1
32028,0,1
32029,0,1
32030,0,1
32031,0,1
32032,0,1
32033,0,1
32034,0,1
32035,0,1
32036,0,1
32037,0,1
32038,0,1
32039,0,1
32040,0,1
32041,0,1
32042,0,1
32043,0,1
32044,0,1
32045,0,1
32046,0,1
32047,0,0
32048,0,0
32049,0,0
32050,0,0
32051,0,0
32052,0,0
32053,0,0
32054,0,0
32055,0,0
32056,0,0
32057,0,0
32058,0,0
32059,0,0
32060,0,0
32061,0,0
32062,0,0
32063,0,0
32064,0,0
32065,0,0
32066,0,0
32067,0,0
32068,0,0
32069,0,0
32070,0,0
32071,0,0
32072,0,0
32073,0,0
32074,0,0
32075,0,0
32076,0,0
32077,0,0
32078,0,0
32079,0,0
32080,0,0
32081,0,0
32082,0,0
32083,0,0
32084,0,0
32085,0,0
32086,0,0
32087,0,0
32088,0,0
32089,0,0
32090,0,0
32091,0,0
32092,0,0
32093,0,0
32094,0,0
32095,0,0
32096,0,0
32097,0,0
32098,0,0
32099,0,0
32100,0,0
32101,0,0
32102,0,0
32103,0,0
32104,0,0
32105,0,0
32106,0,0
32107,0,0
32108,0,0
32109,0,0
32110,0,0
32111,0,0
32112,0,0
32113,0,0
32114,0,0
32115,0,0
32116,0,0
32117,0,0
32118,0,0
32119,0,0
32120,0,0
32121,0,0
32122,0,0
32123,0,0
32124,0,0
32125,0,0
32126,0,0
32127,0,0
32128,0,0
32129,0,0
32130,0,0
32131,0,0
32132,0,0
32133,0,0
32134,0,0
32135,0,0
32136,0,0
32137,0,0
32138,0,0
32139,0,0
32140,0,0
32141,0,0
32142,0,0
32143,0,0
32144,0,0
32145,0,0
32146,0,0
32147,0,0
32148,0,0
32149,0,0
32150,0,0
32151,0,0
32152,0,0
32153,0,0
32154,0,0
32155,0,0
32156,0,0
32157,0,0
32158,0,0
32159,0,0
32160,0,0
32161,0,0
32162,0,0
32163,0,0
32164,0,0
32165,0,0
32166,0,0
32167,0,0
32168,0,0
32169,0,0
32170,0,0
32171,0,0
32172,0,0
32173,0,0
32174,0,0
32175,0,0
32176,0,0
32177,0,0
32178,0,0
32179,0,0
32180,0,0
32181,0,0
32182,0,0
32183,0,0
32184,0,0
32185,0,0
32186,0,0
32187,0,0
32188,0,0
32189,0,0
32190,0,0
32191,0,0
32192,0,0
32193,0,0
32194,0,0
32195,0,0
32196,0,0
32197,0,0
32198,0,0
32199,0,0
32200,0,0
32201,0,0
32202,0,0
32203,0,0
32204,0,0
32205,0,0
32206,0,0
32207,0,0
32208,0,0
32209,0,0
32210,0,0
32211,0,0
32212,0,0
32213,0,0
32214,0,0
32215,0,0
32216,0,0
32217,0,0
32218,0,0
32219,0,0
32220,0,0
32221,0,0
32222,0,0
32223,0,0
32224,0,0
32225,0,0
32226,0,0
32227,0,0
32228,0,0
32229,0,0
32230,0,0
32231,0,0
32232,0,0
32233,0,0
32234,0,0
32235,0,0
32236,0,0
32237,0,0
32238,0,0
32239,0,0
32240,0,0
32241,0,0
32242,0,0
32243,0,0
32244,0,0
32245,0,0
32246,0,0
32247,0,0
32248,0,0
32249,0,0
32250,0,0
32251,0,0
32252,0,0
32253,0,0
32254,0,0
32255,0,0
32256,0,0
32257,0,0
32258,0,0
32259,0,0
32260,0,0
32261,0,0
32262,0,0
32263,0,0
32264,0,0
32265,0,0
32266,0,0
32267,0,0
32268,0,0
32269,0,0
32270,0,0
32271,0,0
32272,0,0
32273,0,0
32274,0,0
32275,0,0
32276,0,0
32277,0,0
32278,0,0
32279,0,0
32280,0,0
32281,0,0
32282,0,0
32283,0,0
32284,0,0
32285,0,0
32286,0,0
32287,0,0
32288,0,0
32289,0,0
32290,0,0
32291,0,0
32292,0,0
32293,0,0
32294,0,0
32295,0,0
32296,0,0
32297,0,0
32298,0,0
32299,0,0
32300,0,0
32301,0,0
32302,0,0
32303,0,0
32304,0,0
32305,0,0
32306,0,0
32307,0,0
32308,0,0
32309,0,0
32310,0,0
32311,0,0
32312,0,0
32313,0,0
32314,0,0
32315,0,0
32316,0,0
32317,0,0
32318,0,0
32319,0,0
32320,0,0
32321,0,0
32322,0,0
32323,0,0
32324,0,0
32325,0,0
32326,0,0
32327,0,0
32328,0,0
32329,0,0
32330,0,0
32331,0,0
32332,0,0
32333,0,0
32334,0,0
32335,0,0
32336,0,0
32337,0,0
32338,0,0
32339,0,0
32340,0,0
32341,0,0
32342,0,0
32343,0,0
32344,0,0
32345,0,0
32346,0,0
32347,0,0
32348,0,0
32349,0,0
32350,0,0
32351,0,0
32352,0,0
32353,0,0
32354,0,0
32355,0,0
32356,0,0
32357,0,0
32358,0,0
32359,0,0
32360,0,0
32361,0,0
32362,0,0
32363,0,0
32364,0,0
32365,0,0
32366,0,0
32367,0,0
32368,0,0
32369,0,0
32370,0,0
32371,0,0
32372,0,0
32373,0,0
32374,0,0
32375,0,0
32376,0,0
32377,0,0
32378,0,0
32379,0,0
32380,0,0
32381,0,0
32382,0,0
32383,0,0
32384,0,0
32385,0,0
32386,0,0
32387,0,0
32388,0,0
32389,0,0
32390,0,0
32391,0,0
32392,0,0
32393,0,0
32394,0,0
32395,0,0
32396,0,0
32397,0,0
32398,0,0
32399,0,0
32400,0,0
32401,0,0
32402,0,0
32403,0,0
32404,0,0
32405,0,0
32406,1,0
32407,1,0
32408,1,0
32409,0,0
32410,0,0
32411,0,0
32412,0,0
32413,0,0
32414,0,0
32415,0,0
32416,0,0
32417,0,0
32418,0,0
32419,0,0
32420,0,0
32421,1,0
32422,0,0
32423,1,0
32424,0,0
32425,0,0
32426,0,0
32427,0,0
32428,0,0
32429,0,0
32430,0,0
32431,0,0
32432,0,0
32433,0,0
32434,0,0
32435,0,0
32436,0,0
32437,0,0
32438,0,0
32439,0,0
32440,0,0
32441,0,0
32442,0,0
32443,0,0
32444,0,0
32445,0,0
32446,0,0
32447,0,0
32448,0,0
32449,0,0
32450,0,0
32451,0,0
32452,0,0
32453,0,0
32454,0,0
32455,0,0
32456,0,0
32457,0,0
32458,0,0
32459,0,0
32460,0,0
32461,0,0
32462,0,0
32463,0,0
32464,0,0
32465,0,0
32466,0,0
32467,0,0
32468,0,0
32469,0,0
32470,0,0
32471,0,0
32472,1,0
32473,1,0
32474,0,0
32475,0,0
32476,1,0
32477,1,0
32478,1,0
32479,0,0
32480,0,0
32481,0,0
32482,0,0
32483,0,0
32484,0,0
32485,0,0
32486,0,0
32487,0,0
32488,0,0
32489,0,0
32490,0,0
32491,0,0
32492,0,1
32493,0,1
32494,0,1
32495,0,1
32496,0,1
32497,0,1
32498,0,1
32499,0,1
32500,0,1
32501,0,1
32502,0,1
32503,0,1
32504,0,1
32505,0,1
32506,0,1
32507,0,1
32508,0,1
32509,0,1
32510,0,1
32511,0,1
32512,0,1
32513,0,1
32514,0,1
32515,0,1
32516,0,1
32517,0,1
32518,0,1
32519,0,1
32520,0,1
32521,0,1
32522,0,1
32523,0,1
32524,0,0
32525,0,0
32526,0,0
32527,0,0
32528,0,0
32529,0,0
32530,0,1
32531,0,1
32532,0,1
32533,0,1
32534,0,1
32535,0,1
32536,0,1
32537,0,1
32538,0,1
32539,0,1
32540,1,1
32541,0,1
32542,0,1
32543,1,1
32544,0,1
32545,1,1
32546,1,1
32547,1,1
32548,0,1
32549,0,1
32550,0,1
32551,0,1
32552,0,1
32553,0,1
32554,0,1
32555,0,1
32556,0,1
32557,0,1
32558,0,1
32559,0,1
32560,0,1
32561,0,1
32562,0,1
32563,0,0
32564,0,1
32565,0,1
32566,0,1
32567,0,1
32568,0,1
32569,0,1
32570,0,1
32571,0,0
32572,0,0
32573,0,0
32574,0,0
32575,0,0
32576,0,0
32577,0,0
32578,1,0
32579,0,0
32580,0,0
32581,0,0
32582,0,0
32583,0,0
32584,0,0
32585,0,0
32586,0,0
32587,0,0
32588,0,0
32589,0,0
32590,0,0
32591,0,0
32592,0,1
32593,0,1
32594,0,1
32595,0,1
32596,0,1
32597,0,1
32598,0,1
32599,0,1
32600,0,1
32601,0,1
32602,0,1
32603,0,1
32604,0,1
32605,0,1
32606,0,1
32607,0,1
32608,0,1
32609,0,1
32610,0,1
32611,0,1
32612,0,1
32613,0,1
32614,0,0
32615,0,0
32616,0,0
32617,0,1
32618,0,1
32619,0,1
32620,0,1
32621,0,1
32622,0,1
32623,0,1
32624,0,1
32625,0,1
32626,0,1
32627,0,1
32628,0,1
32629,1,1
32630,0,1
32631,1,1
32632,0,1
32633,1,1
32634,0,1
32635,1,1
32636,1,1
32637,1,1
32638,1,1
32639,1,1
32640,0,1
32641,1,1
32642,0,1
32643,1,1
32644,1,1
32645,0,1
32646,0,0
32647,0,0
32648,0,0
32649,0,0
32650,0,0
32651,0,0
32652,0,0
32653,0,0
32654,0,1
32655,0,1
32656,1,1
32657,0,1
32658,0,1
32659,1,1
32660,0,1
32661,0,1
32662,1,1
32663,0,1
32664,1,1
32665,0,1
32666,0,1
32667,0,1
32668,0,1
32669,0,1
32670,0,1
32671,0,1
32672,0,1
32673,0,1
32674,0,1
32675,0,1
32676,0,1
32677,0,1
32678,0,1
32679,0,1
32680,0,1
32681,0,1
32682,0,1
32683,0,1
32684,0,1
32685,0,1
32686,0,1
32687,0,1
32688,0,1
32689,0,1
32690,0,1
32691,0,1
32692,0,1
32693,0,1
32694,0,1
32695,0,1
32696,0,1
32697,0,1
32698,0,1
32699,0,1
32700,0,1
32701,0,1
32702,0,1
32703,0,1
32704,0,1
32705,0,1
32706,0,1
32707,0,1
32708,0,1
32709,0,1
32710,0,1
32711,0,1
32712,0,1
32713,0,1
32714,0,0
32715,0,0
32716,0,0
32717,0,0
32718,1,0
32719,1,0
32720,1,0
32721,1,0
32722,0,0
32723,0,0
32724,0,0
32725,0,0
32726,0,0
32727,0,0
32728,0,0
32729,0,0
32730,0,0
32731,0,0
32732,0,0
32733,0,0
32734,0,0
32735,0,0
32736,0,0
32737,0,0
32738,0,0
32739,0,0
32740,0,0
32741,0,0
32742,0,0
32743,0,1
32744,0,1
32745,0,1
32746,0,1
32747,0,1
32748,0,1
32749,0,1
32750,0,0
32751,0,0
