segment_id,event_era,month,dow,missing_count,short_yield_bin,long_yield_bin,spread_bin,short_chg1_bin,short_chg5_bin,long_chg1_bin,long_chg5_bin,spread_chg1_bin,spread_chg5_bin,short_std20_bin,spread_std20_bin,slice_high_rate_vol,target_bear_steepen_shock_10d,row_id
437761975932944610,0,5,0,0,11,11,4,5,0,6,1,7,9,8,3,0,0,17574
437761975932944610,0,5,1,0,11,11,4,2,0,2,1,6,9,7,2,0,0,17575
437761975932944610,0,5,2,0,11,11,4,3,1,4,2,7,6,7,2,0,0,17576
437761975932944610,0,5,3,0,11,11,4,6,1,8,1,9,8,8,2,0,0,17577
437761975932944610,0,5,4,0,11,11,4,1,1,1,2,5,8,9,3,1,0,17578
437761975932944610,0,5,0,0,11,11,4,6,1,7,3,8,9,9,3,1,0,17579
437761975932944610,0,5,1,0,11,11,4,0,0,1,2,9,10,10,3,1,0,17580
437761975932944610,0,5,2,0,11,11,4,10,2,8,4,2,8,10,4,1,0,17581
437761975932944610,0,5,3,0,11,11,3,11,8,10,6,0,2,10,4,1,0,17582
437761975932944610,0,5,4,0,11,11,4,2,9,3,7,7,2,10,4,1,0,17583
437761975932944610,0,5,1,0,11,11,3,11,11,11,9,2,1,9,4,1,0,17584
437761975932944610,0,5,2,0,11,11,3,3,11,5,10,7,1,9,4,1,0,17585
437761975932944610,0,5,3,0,11,11,4,0,10,2,9,10,3,9,4,1,0,17586
437761975932944610,0,5,4,0,11,11,4,2,3,3,5,6,8,8,4,0,0,17587
437761975932944610,0,6,0,0,11,11,4,10,8,10,8,7,8,8,3,0,0,17588
437761975932944610,0,6,1,0,11,11,4,2,1,3,4,7,10,7,3,0,0,17589
437761975932944610,0,6,2,0,11,11,4,5,1,7,5,9,10,6,2,0,0,17590
437761975932944610,0,6,3,0,11,11,4,6,4,6,6,6,8,5,3,0,0,17591
437761975932944610,0,6,4,0,11,11,4,2,4,2,6,4,8,4,3,0,0,17592
437761975932944610,0,6,0,0,11,11,4,6,2,6,3,6,7,4,3,0,0,17593
437761975932944610,0,6,1,0,11,11,4,9,5,9,6,9,8,4,3,0,0,17594
437761975932944610,0,6,2,0,11,11,4,8,6,8,7,7,7,4,3,0,0,17595
437761975932944610,0,6,3,0,11,11,4,3,5,4,6,5,7,4,3,0,0,17596
437761975932944610,0,6,4,0,11,11,4,2,5,3,6,7,8,4,3,0,0,17597
437761975932944610,0,6,0,0,11,11,4,5,4,6,6,7,8,4,3,0,0,17598
437761975932944610,0,6,1,0,11,11,4,2,2,5,4,10,9,5,4,0,0,17599
437761975932944610,0,6,2,0,11,11,4,5,1,4,3,4,8,4,4,0,0,17600
437761975932944610,0,6,3,0,11,11,4,2,1,4,3,9,9,5,5,0,0,17601
437761975932944610,0,6,4,0,11,11,4,10,3,9,5,3,8,5,5,0,0,17602
437761975932944610,0,6,0,0,11,11,4,6,3,7,6,7,8,5,5,0,0,17603
437761975932944610,0,6,1,0,11,11,4,7,6,7,6,6,6,4,4,0,0,17604
437761975932944610,0,6,2,0,11,11,4,1,4,4,6,10,9,4,4,0,0,17605
437761975932944610,0,6,3,0,11,11,4,1,3,2,5,8,8,5,5,0,0,17606
437761975932944610,0,6,4,0,11,11,4,8,2,7,4,5,9,5,5,0,0,17607
437761975932944610,0,6,0,0,11,11,4,2,1,5,4,9,10,6,5,0,0,17608
437761975932944610,0,6,1,0,11,11,4,8,1,7,4,4,9,6,5,0,0,17609
437761975932944610,0,7,2,0,11,11,4,2,1,3,3,7,8,6,5,0,0,17610
437761975932944610,0,7,3,0,11,11,5,0,0,0,1,10,9,8,6,0,0,17611
437761975932944610,0,7,0,0,11,11,5,3,0,5,1,9,10,9,6,1,0,17612
437761975932944610,0,7,1,0,11,10,5,2,0,5,1,9,10,10,7,1,0,17613
437761975932944610,0,7,2,0,11,10,5,10,0,6,0,1,9,10,7,1,0,17614
437761975932944610,0,7,3,0,11,10,5,6,0,6,1,6,9,10,7,1,0,17615
437761975932944610,0,7,4,0,11,11,5,8,6,8,6,7,7,10,6,1,0,17616
437761975932944610,0,7,0,0,11,11,5,10,9,9,8,4,4,10,6,1,0,17617
437761975932944610,0,7,1,0,11,11,5,6,10,8,9,9,4,10,6,1,0,17618
437761975932944610,0,7,2,0,11,11,5,1,5,1,7,8,8,10,6,1,0,17619
437761975932944610,0,7,3,0,11,11,5,2,3,4,6,8,9,10,6,1,0,17620
437761975932944610,0,7,4,0,11,11,5,9,4,10,7,9,10,10,7,1,0,17621
437761975932944610,0,7,0,0,11,11,5,6,2,4,6,3,9,10,6,1,0,17622
437761975932944610,0,7,1,0,11,11,5,4,2,7,5,9,9,9,6,1,0,17623
437761975932944610,0,7,2,0,11,11,5,2,3,2,5,4,8,9,6,1,0,17624
437761975932944610,0,7,3,0,10,10,5,0,1,0,3,11,10,9,6,1,0,17625
437761975932944610,0,7,4,0,10,10,5,8,0,9,2,9,10,9,7,1,0,17626
437761975932944610,0,7,0,0,10,10,5,2,0,2,1,6,10,9,7,1,0,17627
437761975932944610,0,7,1,0,10,10,5,1,0,0,0,2,8,9,7,1,0,17628
437761975932944610,0,7,2,0,10,10,5,2,0,4,0,9,9,9,6,1,0,17629
437761975932944610,0,7,3,0,10,10,5,11,4,9,3,0,2,9,6,1,0,17630
437761975932944610,0,7,4,0,10,10,5,9,5,6,2,2,1,9,6,1,0,17631
437761975932944610,0,8,0,0,10,10,5,6,7,6,3,6,1,9,6,1,0,17632
437761975932944610,0,8,1,0,10,10,5,1,8,3,5,9,2,9,6,1,0,17633
437761975932944610,0,8,2,0,10,10,5,3,8,6,6,9,3,9,5,1,0,17634
437761975932944610,0,8,3,0,10,10,5,8,3,8,6,7,8,9,5,1,0,17635
437761975932944610,0,8,4,0,10,10,5,0,1,2,4,10,10,10,5,1,0,17636
437761975932944610,0,8,0,0,10,10,5,1,0,3,3,9,11,10,4,1,0,17637
437761975932944610,0,8,1,0,10,10,5,3,0,2,2,2,10,10,4,1,0,17638
437761975932944610,0,8,2,0,10,10,5,3,0,6,2,9,9,10,4,1,0,17639
437761975932944610,0,8,3,0,10,10,5,11,1,9,3,1,7,10,4,1,0,17640
437761975932944610,0,8,4,0,10,10,5,3,3,3,3,3,3,9,4,1,0,17641
437761975932944610,0,8,0,0,10,10,5,9,8,9,6,8,3,9,4,1,0,17642
437761975932944610,0,8,1,0,10,10,5,0,5,2,6,10,7,8,4,0,0,17643
437761975932944610,0,8,2,0,10,10,5,4,5,6,6,8,7,7,4,0,0,17644
437761975932944610,0,8,3,0,10,10,5,5,2,5,4,6,9,7,4,0,0,17645
437761975932944610,0,8,4,0,10,10,5,11,6,9,7,1,8,7,4,0,0,17646
437761975932944610,0,8,0,0,10,10,5,11,10,11,8,0,2,7,4,0,0,17647
437761975932944610,0,8,1,0,10,10,5,10,11,8,10,2,0,7,5,0,0,17648
437761975932944610,0,8,2,0,10,10,5,1,11,2,9,8,0,8,5,0,0,17649
437761975932944610,0,8,3,0,10,10,5,2,11,5,9,10,1,7,5,0,0,17650
437761975932944610,0,8,4,0,10,10,5,5,10,6,8,7,3,7,5,0,0,17651
437761975932944610,0,8,0,0,10,10,5,5,3,6,5,7,8,6,4,0,0,17652
437761975932944610,0,9,1,0,10,10,5,1,0,2,3,9,10,6,4,0,0,17653
437761975932944610,0,9,2,0,10,10,5,3,1,5,4,7,10,6,4,0,0,17654
437761975932944610,0,9,3,0,10,10,5,6,2,6,4,6,9,6,4,0,0,17655
437761975932944610,0,9,4,0,10,10,6,0,0,0,1,11,10,7,5,0,0,17656
437761975932944610,0,9,1,0,10,10,6,0,0,1,0,11,11,8,6,0,0,17657
437761975932944610,0,9,2,0,10,10,6,8,0,7,1,6,11,9,7,1,0,17658
437761975932944610,0,9,3,0,10,10,6,6,0,5,1,4,10,9,7,1,0,17659
437761975932944610,0,9,4,0,10,10,6,11,0,10,3,5,10,10,7,1,0,17660
437761975932944610,0,9,0,0,10,10,6,1,2,2,5,7,9,10,8,1,0,17661
437761975932944610,0,9,1,0,10,10,6,11,10,10,9,4,5,10,8,1,0,17662
437761975932944610,0,9,2,0,10,10,6,7,10,7,9,7,5,10,8,1,0,17663
437761975932944610,0,9,3,0,10,10,6,5,10,5,9,6,6,10,8,1,0,17664
437761975932944610,0,9,4,0,10,10,6,7,8,4,7,2,4,10,8,1,0,17665
437761975932944610,0,9,0,0,10,10,6,7,10,8,9,9,5,10,9,1,0,17666
437761975932944610,0,9,1,0,10,10,6,11,10,11,10,9,8,10,8,1,0,17667
437761975932944610,0,9,2,0,10,10,6,10,10,9,10,4,6,9,8,1,0,17668
437761975932944610,0,9,3,0,10,10,6,1,9,1,9,5,6,9,7,1,0,17669
437761975932944610,0,9,4,0,10,10,6,0,6,1,7,6,8,8,7,0,1,17670
437761975932944610,0,9,0,0,10,10,6,2,3,5,6,10,9,7,6,0,0,17671
437761975932944610,0,9,1,0,10,10,6,6,1,8,3,9,9,7,5,0,0,17672
437761975932944610,0,9,2,0,10,10,6,6,0,7,2,9,10,6,5,0,0,17673
437761975932944610,0,10,3,0,10,10,6,0,0,0,2,11,11,6,6,0,0,17674
437761975932944610,0,10,4,0,10,10,6,9,1,9,5,7,11,6,6,0,0,17675
437761975932944610,0,10,0,0,10,10,7,3,1,7,6,9,11,7,7,0,0,17676
437761975932944610,0,10,1,0,10,10,7,10,2,10,8,8,11,6,7,0,0,17677
437761975932944610,0,10,2,0,10,10,6,11,10,10,9,0,7,7,7,0,0,17678
437761975932944610,0,10,3,0,10,10,6,1,11,3,10,9,4,6,8,0,0,17679
437761975932944610,0,10,4,0,10,10,6,11,11,10,11,1,1,7,7,0,0,17680
437761975932944610,0,10,1,0,10,10,6,5,11,7,11,9,1,7,7,0,0,17681
437761975932944610,0,10,2,0,10,10,6,6,11,3,9,1,0,7,7,0,0,17682
437761975932944610,0,10,3,0,10,10,6,9,9,7,7,3,2,8,7,0,0,17683
437761975932944610,0,10,4,0,10,10,6,11,11,9,9,1,1,8,7,0,0,17684
437761975932944610,0,10,0,0,10,10,6,11,11,9,8,0,0,9,7,1,0,17685
437761975932944610,0,10,1,0,11,11,5,11,11,11,10,0,0,10,8,1,0,17686
437761975932944610,0,10,2,0,11,11,5,1,11,4,10,10,0,11,9,1,0,17687
437761975932944610,0,10,3,0,10,10,6,1,11,4,9,10,0,11,9,1,0,17688
437761975932944610,0,10,4,0,11,11,5,11,11,9,10,1,0,11,10,1,0,17689
437761975932944610,0,10,0,0,11,11,5,6,10,7,9,7,2,11,10,1,0,17690
437761975932944610,0,10,1,0,10,11,5,1,2,2,5,7,9,11,10,1,0,17691
437761975932944610,0,10,2,0,10,11,6,3,3,7,6,10,9,11,10,1,0,17692
437761975932944610,0,10,3,0,10,10,6,1,4,2,5,7,7,11,10,1,0,17693
437761975932944610,0,10,4,0,11,11,5,11,4,9,5,0,7,11,10,1,0,17694
437761975932944610,0,11,0,0,11,11,5,11,8,9,6,1,2,11,10,1,0,17695
437761975932944610,0,11,1,0,11,11,5,5,10,5,7,6,2,11,10,1,0,17696
437761975932944610,0,11,2,0,11,11,5,8,10,9,8,9,1,10,9,1,0,17697
437761975932944610,0,11,3,0,11,11,5,3,11,6,9,9,1,10,9,1,0,17698
437761975932944610,0,11,4,0,11,11,5,11,11,10,10,1,3,10,9,1,0,17699
437761975932944610,0,11,0,0,11,11,5,9,10,5,9,1,3,10,9,1,0,17700
437761975932944610,0,11,1,0,11,11,5,0,8,1,7,9,5,10,8,1,0,17701
437761975932944610,0,11,3,0,10,10,5,0,2,0,2,8,4,9,7,1,0,17702
437761975932944610,0,11,4,0,11,10,5,9,3,6,2,1,1,8,6,0,0,17703
437761975932944610,0,11,0,0,11,10,4,11,2,4,0,0,0,6,7,0,0,17704
437761975932944610,0,11,1,0,11,10,4,2,1,5,0,10,2,6,7,0,0,17705
437761975932944610,0,11,2,0,10,10,5,0,1,2,1,10,3,6,7,0,0,17706
437761975932944610,0,11,3,0,11,10,5,9,7,9,5,7,2,6,7,0,0,17707
437761975932944610,0,11,4,0,11,10,5,9,7,6,5,1,2,5,7,0,0,17708
437761975932944610,0,11,0,0,11,10,5,9,3,7,6,5,9,5,7,0,0,17709
437761975932944610,0,11,1,0,11,10,5,2,3,3,5,8,8,5,7,0,0,17710
437761975932944610,0,11,2,0,11,10,5,8,9,7,7,4,4,5,7,0,0,17711
437761975932944610,0,11,4,0,11,10,4,11,10,10,8,1,1,5,7,0,0,17712
437761975932944610,0,11,0,0,11,10,4,9,10,6,8,2,2,4,7,0,0,17713
437761975932944610,0,12,1,0,11,10,4,5,9,4,6,4,1,4,7,0,0,17714
437761975932944610,0,12,2,0,11,10,4,4,10,6,7,8,1,4,7,0,0,17715
437761975932944610,0,12,3,0,11,10,4,3,9,6,7,9,3,4,7,0,0,17716
437761975932944610,0,12,4,0,11,10,4,0,2,1,3,6,6,4,7,0,0,17717
437761975932944610,0,12,0,0,10,10,4,1,0,2,1,7,8,5,6,0,0,17718
437761975932944610,0,12,1,0,10,10,5,1,0,5,1,10,10,5,5,0,0,17719
437761975932944610,0,12,2,0,10,10,4,9,0,6,1,2,9,5,5,0,0,17720
437761975932944610,0,12,3,0,10,10,4,7,1,4,1,1,5,5,5,0,0,17721
437761975932944610,0,12,4,0,11,10,4,9,3,8,4,4,4,5,4,0,0,17722
437761975932944610,0,12,0,0,11,10,4,9,8,7,6,2,2,5,3,0,0,17723
437761975932944610,0,12,1,0,11,10,4,6,10,6,6,6,1,5,4,0,0,17724
437761975932944610,0,12,2,0,10,10,4,1,6,5,6,11,5,5,4,0,0,17725
437761975932944610,0,12,3,0,10,10,4,6,6,4,6,3,7,5,3,0,0,17726
437761975932944610,0,12,4,0,10,10,4,5,3,6,5,7,8,5,3,0,0,17727
437761975932944610,0,12,0,0,10,10,4,1,1,2,3,6,9,6,2,0,0,17728
437761975932944610,0,12,1,0,10,10,4,1,0,2,2,9,10,6,2,0,0,17729
437761975932944610,0,12,2,0,10,10,4,9,2,8,3,5,7,7,2,0,0,17730
437761975932944610,0,12,3,0,10,10,4,8,2,6,3,3,7,7,1,0,0,17731
437761975932944610,0,12,0,0,10,10,4,9,3,9,5,8,7,7,2,0,0,17732
437761975932944610,0,12,1,0,10,10,4,3,5,3,6,5,7,6,2,0,0,17733
437761975932944610,0,12,2,0,10,10,5,4,7,7,8,10,8,6,2,0,0,17734
437761975932944610,0,12,3,0,10,10,5,9,7,7,7,4,7,5,2,0,0,17735
437761975932944610,0,1,0,0,10,10,5,0,2,1,5,10,10,5,2,0,0,17736
437761975932944610,0,1,1,0,10,10,5,8,1,6,3,3,8,5,3,0,0,17737
437761975932944610,0,1,2,0,10,10,5,8,2,7,5,4,8,5,3,0,0,17738
437761975932944610,0,1,3,0,10,10,5,11,9,11,8,3,4,5,3,0,0,17739
437761975932944610,0,1,4,0,10,10,5,5,8,7,8,9,7,5,3,0,0,17740
437761975932944610,0,1,0,0,10,10,5,2,10,6,10,10,8,5,4,0,0,17741
437761975932944610,0,1,1,0,10,10,5,7,10,7,10,7,9,5,4,0,0,17742
437761975932944610,0,1,2,0,10,10,5,5,9,3,10,2,8,4,4,0,0,17743
437761975932944610,0,1,3,0,10,10,5,1,1,2,4,9,10,3,3,0,0,17744
437761975932944610,0,1,4,0,10,10,5,1,1,1,2,4,8,3,4,0,0,17745
437761975932944610,0,1,1,0,10,10,5,5,1,2,1,1,3,4,3,0,0,17746
437761975932944610,0,1,2,0,10,10,5,9,1,7,1,4,2,3,3,0,0,17747
437761975932944610,0,1,3,0,10,10,5,4,1,4,1,6,3,4,3,0,0,17748
437761975932944610,0,1,4,0,10,10,5,3,2,5,2,9,3,4,3,0,0,17749
437761975932944610,0,1,0,0,10,10,5,0,1,0,1,7,5,5,2,0,0,17750
437761975932944610,0,1,1,0,10,10,5,8,2,9,4,9,9,6,2,0,0,17751
437761975932944610,0,1,2,0,10,10,5,3,1,5,3,7,9,7,2,0,0,17752
437761975932944610,0,1,3,0,10,10,5,2,0,4,3,9,10,7,2,0,0,17753
437761975932944610,0,1,4,0,10,10,5,1,0,4,3,10,10,8,3,0,0,17754
437761975932944610,0,2,0,0,10,10,5,5,1,6,6,7,10,9,4,1,0,17755
437761975932944610,0,2,1,0,10,10,5,11,3,9,6,1,8,9,4,1,0,17756
437761975932944610,0,2,2,0,10,10,5,5,4,4,5,4,7,9,4,1,0,17757
437761975932944610,0,2,3,0,10,10,5,1,3,2,4,9,7,9,4,1,0,17758
437761975932944610,0,2,4,0,10,10,5,1,2,4,4,10,8,10,5,1,0,17759
437761975932944610,0,2,0,0,10,10,5,10,5,7,5,1,4,9,5,1,0,17760
437761975932944610,0,2,1,0,10,10,5,10,3,8,4,3,6,9,5,1,0,17761
437761975932944610,0,2,2,0,10,10,5,5,3,10,7,11,10,9,5,1,0,17762
437761975932944610,0,2,3,0,10,10,5,2,5,0,4,0,4,8,5,0,0,17763
437761975932944610,0,2,4,0,10,10,5,3,7,4,4,6,1,7,5,0,0,17764
437761975932944610,0,2,1,0,10,10,5,5,4,7,4,9,5,7,5,0,0,17765
437761975932944610,0,2,2,0,10,10,5,1,1,3,3,10,9,7,5,0,0,17766
437761975932944610,0,2,3,0,10,10,5,0,0,0,0,9,5,8,5,0,0,17767
437761975932944610,0,2,4,0,10,10,5,3,0,5,1,7,10,8,4,0,0,17768
437761975932944610,0,2,0,0,10,10,5,1,0,1,0,7,10,9,4,1,0,17769
437761975932944610,0,2,1,0,9,10,6,0,0,0,0,11,11,10,4,1,0,17770
437761975932944610,0,2,2,0,10,10,6,11,0,10,0,1,9,10,4,1,0,17771
437761975932944610,0,2,3,0,10,10,5,9,1,7,1,3,7,11,4,1,0,17772
437761975932944610,0,2,4,0,10,10,6,6,1,7,2,8,7,11,4,1,0,17773
437761975932944610,0,3,0,0,9,10,6,0,1,1,2,9,8,11,5,1,0,17774
437761975932944610,0,3,1,0,9,10,6,7,8,7,6,6,4,11,5,1,0,17775
437761975932944610,0,3,2,0,9,10,6,0,1,1,2,8,8,11,5,1,0,17776
437761975932944610,0,3,3,0,9,10,6,1,0,2,1,6,9,11,5,1,0,17777
437761975932944610,0,3,4,0,9,10,5,11,1,8,1,1,5,11,5,1,0,17778
437761975932944610,0,3,0,0,9,10,6,1,2,2,2,8,4,11,5,1,0,17779
437761975932944610,0,3,1,0,9,10,5,11,3,7,2,1,1,11,5,1,0,17780
437761975932944610,0,3,2,0,9,10,5,10,10,7,5,1,0,11,5,1,0,17781
437761975932944610,0,3,3,0,9,10,5,5,10,6,7,7,0,11,5,1,0,17782
437761975932944610,0,3,4,0,10,10,5,11,11,11,9,1,0,10,6,1,0,17783
437761975932944610,0,3,0,0,10,10,5,10,11,10,11,4,0,10,6,1,0,17784
437761975932944610,0,3,1,0,10,10,5,0,11,2,10,11,5,9,6,1,0,17785
437761975932944610,0,3,2,0,10,10,5,2,8,5,10,10,10,8,6,0,0,17786
437761975932944610,0,3,3,0,9,10,6,0,4,1,8,9,10,8,6,0,0,17787
437761975932944610,0,3,4,0,9,10,5,9,0,7,4,3,11,7,6,0,0,17788
437761975932944610,0,3,0,0,9,10,5,7,0,6,2,4,11,7,6,0,1,17789
437761975932944610,0,3,1,0,9,10,5,1,1,2,2,7,9,7,6,0,0,17790
437761975932944610,0,3,2,0,9,10,5,10,2,9,4,6,7,7,6,0,0,17791
437761975932944610,0,3,3,0,9,10,5,9,9,8,7,4,4,6,6,0,0,17792
437761975932944610,0,3,4,0,10,10,5,11,10,11,10,7,5,7,6,0,0,17793
437761975932944610,0,3,0,0,10,10,5,2,10,2,9,4,5,7,5,0,0,17794
437761975932944610,0,3,1,0,10,10,6,2,10,7,10,11,8,7,5,0,0,17795
437761975932944610,0,3,2,0,10,10,6,8,9,7,10,7,9,7,5,0,0,17796
437761975932944610,0,4,3,0,10,10,6,9,9,9,10,8,10,6,6,0,0,17797
437761975932944610,0,4,4,0,10,10,6,11,9,11,10,3,9,7,6,0,0,17798
437761975932944610,0,4,0,0,10,10,6,2,9,4,10,8,10,6,6,0,0,17799
437761975932944610,0,4,1,0,10,10,6,1,9,1,8,2,5,6,6,0,0,17800
437761975932944610,0,4,2,0,10,10,6,5,8,5,7,6,5,6,6,0,0,17801
437761975932944610,0,4,3,0,9,10,6,0,2,0,2,4,3,6,6,0,0,17802
437761975932944610,0,4,0,0,9,10,6,1,0,1,0,4,4,6,4,0,0,17803
437761975932944610,0,4,1,0,9,10,6,7,0,7,0,6,3,6,2,0,0,17804
437761975932944610,0,4,2,0,9,10,5,3,0,2,0,3,3,6,1,0,0,17805
437761975932944610,0,4,3,0,9,10,5,3,0,3,0,5,3,6,1,0,0,17806
437761975932944610,0,4,4,0,9,10,6,7,2,8,3,9,5,7,1,0,0,17807
437761975932944610,0,4,0,0,9,10,5,3,3,3,4,4,5,7,1,0,0,17808
437761975932944610,0,4,1,0,9,10,6,6,3,8,4,9,7,7,1,0,0,17809
437761975932944610,0,4,2,0,9,10,6,5,3,5,6,6,8,8,1,0,0,17810
437761975932944610,0,4,3,0,9,10,6,4,4,6,7,8,9,8,1,0,0,17811
437761975932944610,0,4,4,0,9,10,6,10,6,9,7,6,8,8,1,0,0,17812
437761975932944610,0,4,0,0,9,10,6,10,9,9,9,3,8,8,1,0,0,17813
437761975932944610,0,4,1,0,10,10,6,11,11,10,10,5,5,8,0,0,0,17814
437761975932944610,0,4,2,0,10,10,6,8,11,7,10,5,5,8,0,0,0,17815
437761975932944610,0,4,3,0,9,10,6,2,11,3,10,7,5,8,0,0,0,17816
437761975932944610,0,4,4,0,10,10,6,10,11,10,10,8,6,8,0,0,0,17817
437761975932944610,0,5,0,0,9,10,6,0,7,0,7,6,7,7,0,0,0,17818
437761975932944610,0,5,1,0,9,10,6,2,2,1,2,3,6,6,0,0,0,17819
437761975932944610,0,5,2,0,9,10,6,7,1,7,3,7,7,5,0,0,0,17820
437761975932944610,0,5,3,0,9,10,6,2,1,4,3,9,8,4,0,0,0,17821
437761975932944610,0,5,4,0,9,10,6,9,1,10,2,9,8,4,1,0,0,17822
437761975932944610,0,5,0,0,9,10,6,2,2,2,4,4,7,4,1,0,0,17823
437761975932944610,0,5,1,0,9,10,6,6,4,7,6,8,9,4,1,0,0,17824
437761975932944610,0,5,2,0,9,10,6,11,8,9,7,1,7,4,1,0,0,17825
437761975932944610,0,5,3,0,10,10,6,10,10,11,10,10,8,4,1,0,0,17826
437761975932944610,0,5,4,0,10,10,6,8,10,5,9,2,5,5,1,0,0,17827
437761975932944610,0,5,0,0,10,10,6,10,11,7,10,2,4,5,0,0,0,17828
437761975932944610,0,5,1,0,10,10,5,11,11,10,11,1,1,6,1,0,0,17829
437761975932944610,0,5,2,0,10,10,6,2,11,3,10,7,3,6,1,0,0,17830
437761975932944610,0,5,3,0,10,10,6,3,9,7,7,10,3,6,1,0,0,17831
437761975932944610,0,5,4,0,10,10,6,11,10,9,9,1,2,7,1,0,0,17832
437761975932944610,0,5,0,0,10,10,5,6,10,2,7,1,1,7,2,0,0,17833
437761975932944610,0,5,1,0,10,10,5,7,7,7,6,7,4,8,3,0,0,17834
437761975932944610,0,5,2,0,10,10,5,1,6,1,4,3,2,8,3,0,0,17835
437761975932944610,0,5,3,0,10,10,5,5,7,4,3,5,1,8,4,0,0,17836
437761975932944610,0,5,4,0,10,10,5,10,6,10,4,7,2,8,5,0,0,17837
437761975932944610,0,6,1,0,10,10,5,0,2,0,2,3,4,8,5,0,0,17838
437761975932944610,0,6,2,0,10,10,5,4,1,6,1,8,4,8,5,0,0,17839
437761975932944610,0,6,3,0,10,10,5,2,1,4,3,9,8,8,5,0,0,17840
437761975932944610,0,6,4,0,10,10,5,11,6,10,5,1,4,7,6,0,0,17841
437761975932944610,0,6,0,0,10,10,5,2,2,3,2,6,4,7,6,0,0,17842
437761975932944610,0,6,1,0,10,10,5,7,7,9,7,9,7,5,5,0,0,17843
437761975932944610,0,6,2,0,10,10,5,3,7,2,6,2,4,4,5,0,0,17844
437761975932944610,0,6,3,0,10,10,5,6,9,7,7,7,3,3,5,0,0,17845
437761975932944610,0,6,4,0,9,10,5,0,1,0,2,9,8,3,4,0,0,17846
437761975932944610,0,6,0,0,9,10,5,6,1,7,3,7,9,4,3,0,0,17847
437761975932944610,0,6,1,0,9,10,6,5,1,8,3,10,9,5,3,0,0,17848
437761975932944610,0,6,2,0,9,10,5,6,1,5,4,4,10,5,2,0,0,17849
437761975932944610,0,6,3,0,9,10,6,2,1,4,3,9,10,6,3,0,0,17850
437761975932944610,0,6,4,0,9,10,5,10,6,7,7,2,8,6,2,0,0,17851
437761975932944610,0,6,0,0,9,10,5,1,3,2,5,7,8,6,2,0,0,17852
437761975932944610,0,6,1,0,9,10,6,5,3,6,4,7,6,6,2,0,0,17853
437761975932944610,0,6,2,0,9,10,5,6,3,4,4,3,5,6,2,0,0,17854
437761975932944610,0,6,3,0,9,10,5,2,3,3,3,7,4,6,2,0,0,17855
437761975932944610,0,6,4,0,9,10,6,2,1,3,2,7,7,7,2,0,0,17856
437761975932944610,0,6,0,0,9,9,6,2,1,2,2,6,7,7,2,0,0,17857
437761975932944610,0,6,1,0,9,9,6,5,1,6,2,7,7,8,2,0,0,17858
437761975932944610,0,6,2,0,9,9,6,7,1,7,3,6,8,8,3,0,0,17859
437761975932944610,0,7,3,0,9,9,6,6,2,7,4,8,8,8,3,0,0,17860
437761975932944610,0,7,4,0,9,9,6,2,2,4,4,9,9,8,3,0,0,17861
437761975932944610,0,7,1,0,9,9,6,10,6,7,6,1,7,8,2,0,0,17862
437761975932944610,0,7,2,0,9,9,6,6,6,6,6,6,6,7,2,0,0,17863
437761975932944610,0,7,3,0,9,9,6,3,5,4,5,6,6,7,1,0,0,17864
437761975932944610,0,7,4,0,9,9,6,3,3,4,4,6,5,6,1,0,0,17865
437761975932944610,0,7,0,0,9,9,6,5,5,4,4,4,3,6,0,0,0,17866
437761975932944610,0,7,1,0,9,9,5,9,5,6,4,1,3,6,0,0,0,17867
437761975932944610,0,7,2,0,9,9,5,1,2,1,2,6,3,6,0,0,0,17868
437761975932944610,0,7,3,0,9,9,5,6,2,5,2,4,2,6,1,0,0,17869
437761975932944610,0,7,4,0,9,9,5,5,3,5,2,6,2,6,1,0,0,17870
437761975932944610,0,7,0,0,9,9,5,6,3,6,3,6,3,5,1,0,0,17871
437761975932944610,0,7,1,0,9,9,5,10,4,7,3,1,3,4,2,0,0,17872
437761975932944610,0,7,2,0,9,9,5,11,10,10,8,4,2,4,3,0,0,17873
437761975932944610,0,7,3,0,9,9,5,11,11,9,9,1,1,3,4,0,0,17874
437761975932944610,0,7,4,0,9,10,5,10,11,10,11,7,1,4,5,0,0,17875
437761975932944610,0,7,0,0,9,9,5,3,11,3,10,4,1,5,6,0,0,17876
437761975932944610,0,7,1,0,9,9,5,5,11,6,10,7,3,6,6,0,0,17877
437761975932944610,0,7,2,0,9,9,5,3,9,4,7,6,3,6,6,0,0,17878
437761975932944610,0,7,3,0,9,9,5,0,2,0,3,7,7,6,7,0,0,17879
437761975932944610,0,7,4,0,9,9,5,9,1,6,1,2,4,6,7,0,0,17880
437761975932944610,0,8,0,0,9,9,5,8,2,4,2,1,3,6,7,0,0,17881
437761975932944610,0,8,1,0,9,9,5,3,2,3,1,4,2,6,7,0,0,17882
437761975932944610,0,8,2,0,9,9,4,10,4,7,2,1,1,6,7,0,0,17883
437761975932944610,0,8,3,0,9,9,4,5,9,5,4,6,1,6,7,0,0,17884
437761975932944610,0,8,4,0,9,9,4,6,8,6,4,6,1,6,7,0,0,17885
437761975932944610,0,8,0,0,9,9,4,2,4,1,3,2,2,6,7,0,0,17886
437761975932944610,0,8,1,0,9,9,4,6,5,4,3,3,1,6,8,0,0,17887
